,ID,ID_ORIGINAL,Age,Household_Size,Spy,Satisfaction_Level,Household_Income,Gender,Foreign_Citizenship,Frequent_Traveler,Cellphone_Usage,Occupation,Political_Participation,Social_Person,Area_Residence,Military_Service
4619,5619,459126,61.0,2.0,1.0,4.0,9522.0,Male,Yes,Yes,Low,Private company,No involvement,No,City,Never
4620,5620,465345,40.0,3.0,1.0,2.0,7000.0,Female,No,Yes,Low,Private company,nan,No,City,Never
4621,5621,459439,46.0,2.0,0.0,3.0,8261.0,Female,Yes,Yes,Average,Private company,nan,No,City,Never
4622,5622,464908,73.0,1.0,0.0,8.0,13305.0,Male,Yes,Yes,Low,Private company,Strong involvement,Yes,Country-side,Never
4623,5623,465379,30.0,4.0,1.0,1.0,7000.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
4624,5624,466713,69.0,4.0,1.0,2.0,8261.0,Female,Yes,Yes,High,Private company,nan,No,City,Never
4625,5625,467908,42.0,4.0,1.0,2.0,7000.0,Female,Yes,Yes,High,Private company,No involvement,No,City,Never
4626,5626,464147,41.0,3.0,1.0,2.0,7000.0,Male,Yes,Yes,High,Private company,Some involvement,No,City,Never
4627,5627,462751,31.0,9.0,0.0,1.0,10783.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
4628,5628,461139,32.0,4.0,0.0,1.0,12044.0,Female,No,Yes,Low,Private company,No involvement,Yes,City,Never
4629,5629,464405,62.0,1.0,0.0,7.0,7000.0,Male,No,Yes,Low,Private company,Strong involvement,No,City,Never
4630,5630,464522,42.0,1.0,0.0,5.0,20871.0,Female,No,Yes,Low,Private company,No involvement,No,City,Never
4631,5631,460996,60.0,1.0,0.0,6.0,8261.0,Female,No,Yes,Low,Private company,No involvement,No,City,Never
4632,5632,463711,68.0,1.0,0.0,7.0,10783.0,Female,Yes,Yes,Low,Self-employed,No involvement,No,City,Never
4633,5633,461858,31.0,7.0,0.0,1.0,8261.0,Male,No,No,Low,Private company,Strong involvement,Yes,Country-side,Never
4634,5634,465131,87.0,1.0,1.0,9.0,7000.0,Female,Yes,No,Low,Self-employed,No involvement,No,City,Never
4635,5635,461630,51.0,3.0,1.0,2.0,8261.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
4636,5636,464552,38.0,3.0,1.0,2.0,8261.0,Female,Yes,Yes,Average,Private company,nan,Yes,Country-side,Never
4637,5637,464100,33.0,1.0,0.0,4.0,8261.0,Female,No,Yes,Low,Private company,Some involvement,No,City,Never
4638,5638,467961,45.0,5.0,1.0,1.0,8261.0,Male,Yes,Yes,High,Public company,No involvement,Yes,Country-side,Never
4639,5639,466073,62.0,2.0,0.0,4.0,17088.0,Female,Yes,No,High,Private company,No involvement,Yes,Country-side,Never
4640,5640,459310,38.0,2.0,0.0,2.0,8261.0,Male,No,Yes,Low,Private company,Strong involvement,Yes,City,Never
4641,5641,460482,30.0,3.0,1.0,1.0,18349.0,Female,Yes,No,Low,Nothing,No involvement,Yes,City,Never
4642,5642,465217,53.0,5.0,0.0,2.0,8261.0,Male,Yes,Yes,High,Public company,No involvement,Yes,City,Never
4643,5643,465666,35.0,4.0,1.0,1.0,18349.0,Female,No,Yes,Low,Private company,Strong involvement,No,City,Never
4644,5644,460987,25.0,2.0,0.0,2.0,17088.0,Male,No,Yes,Low,Government,No involvement,No,City,Never
4645,5645,467440,49.0,1.0,0.0,5.0,7000.0,Male,Yes,Yes,Low,Private company,Strong involvement,No,City,Never
4646,5646,460595,21.0,3.0,0.0,1.0,8261.0,Male,Yes,No,Low,Government,No involvement,Yes,City,Never
4647,5647,459635,22.0,4.0,0.0,1.0,17088.0,Female,No,No,Low,Private company,Some involvement,No,City,Never
4648,5648,463958,25.0,5.0,1.0,1.0,7000.0,Female,No,No,Low,Private company,Some involvement,Yes,City,Never
4649,5649,463954,22.0,3.0,0.0,1.0,8261.0,Male,Yes,No,Average,Private company,Strong involvement,Yes,Country-side,Never
4650,5650,467341,35.0,1.0,1.0,4.0,10783.0,Male,No,Yes,Low,Private company,nan,No,City,Never
4651,5651,462203,72.0,7.0,0.0,2.0,9522.0,Male,Yes,No,High,Public company,No involvement,Yes,Country-side,Never
4652,5652,467190,36.0,2.0,1.0,2.0,7000.0,Male,Yes,Yes,Low,Public company,No involvement,Yes,City,Never
4653,5653,465955,25.0,3.0,0.0,1.0,17088.0,Male,No,Yes,Low,Student,No involvement,No,City,Never
4654,5654,464890,33.0,7.0,0.0,1.0,7000.0,Female,No,No,Low,Private company,No involvement,Yes,Country-side,Never
4655,5655,461079,26.0,1.0,0.0,3.0,12044.0,Female,No,No,Low,Private company,No involvement,Yes,City,Intervention in Iraq
4656,5656,460844,51.0,2.0,0.0,3.0,7000.0,Male,Yes,Yes,Low,Private company,Some involvement,No,City,Never
4657,5657,463770,25.0,4.0,0.0,1.0,8261.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
4658,5658,464550,50.0,4.0,1.0,2.0,7000.0,Male,Yes,Yes,Low,Private company,nan,No,City,Never
4659,5659,467540,52.0,4.0,1.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,Some involvement,No,City,Never
4660,5660,466568,35.0,2.0,1.0,2.0,7000.0,Female,Yes,Yes,Average,Private company,nan,No,City,Never
4661,5661,459371,35.0,2.0,0.0,2.0,7000.0,Male,Yes,Yes,Low,Private company,nan,No,City,Never
4662,5662,463044,80.0,2.0,1.0,4.0,7000.0,Male,Yes,Yes,High,Self-employed,No involvement,No,City,Never
4663,5663,466143,48.0,5.0,1.0,1.0,7000.0,Female,Yes,No,Average,Private company,No involvement,nan,nan,Never
4664,5664,460026,26.0,1.0,0.0,3.0,15827.0,Male,No,No,Low,Private company,No involvement,No,City,Never
4665,5665,467862,47.0,3.0,1.0,2.0,7000.0,Female,Yes,Yes,Low,Private company,nan,No,City,Never
4666,5666,463920,28.0,1.0,0.0,3.0,17088.0,Female,No,Yes,Low,Nothing,No involvement,No,City,Never
4667,5667,464574,58.0,2.0,0.0,3.0,12044.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
4668,5668,459794,52.0,2.0,1.0,3.0,7000.0,Male,Yes,Yes,Low,Private company,nan,No,City,Never
4669,5669,465762,36.0,4.0,0.0,1.0,18349.0,Female,No,No,Low,Private company,No involvement,Yes,Country-side,Never
4670,5670,464111,57.0,3.0,0.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,Some involvement,Yes,City,Never
4671,5671,461735,67.0,2.0,1.0,4.0,7000.0,Male,Yes,Yes,High,Self-employed,No involvement,No,City,Never
4672,5672,465028,68.0,4.0,1.0,2.0,10783.0,Female,Yes,Yes,High,Self-employed,No involvement,No,City,Never
4673,5673,462318,82.0,2.0,0.0,5.0,7000.0,Female,Yes,No,Average,Self-employed,No involvement,No,City,Never
4674,5674,463590,18.0,3.0,0.0,1.0,7000.0,Male,No,No,Low,Private company,Some involvement,Yes,Country-side,Never
4675,5675,462690,38.0,4.0,1.0,1.0,7000.0,Male,Yes,Yes,Average,Private company,No involvement,No,City,Never
4676,5676,467704,53.0,2.0,1.0,3.0,8261.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
4677,5677,466696,48.0,4.0,1.0,2.0,9522.0,Female,Yes,Yes,Average,Private company,nan,No,City,Never
4678,5678,461743,62.0,2.0,1.0,4.0,8261.0,Male,Yes,Yes,High,Government,No involvement,No,City,Never
4679,5679,461263,48.0,1.0,0.0,5.0,8261.0,Female,Yes,Yes,Low,Private company,nan,Yes,Country-side,Never
4680,5680,466681,19.0,4.0,0.0,1.0,9522.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
4681,5681,466388,20.0,2.0,0.0,1.0,7000.0,Male,Yes,No,Low,Private company,Some involvement,No,City,Never
4682,5682,464524,27.0,2.0,0.0,2.0,8261.0,Female,Yes,No,Low,Student,No involvement,No,City,Never
4683,5683,465864,32.0,2.0,0.0,2.0,18349.0,Male,Yes,Yes,Average,Private company,Strong involvement,No,City,Never
4684,5684,460777,74.0,1.0,0.0,8.0,7000.0,Male,Yes,No,Low,Self-employed,No involvement,No,City,Never
4685,5685,463108,59.0,2.0,0.0,3.0,15827.0,Male,Yes,Yes,High,Self-employed,No involvement,No,City,Never
4686,5686,463016,58.0,2.0,1.0,3.0,8261.0,Male,Yes,Yes,Low,Private company,No involvement,No,City,Never
4687,5687,459278,65.0,2.0,0.0,4.0,7000.0,Male,Yes,No,High,Public company,No involvement,No,City,Never
4688,5688,464811,43.0,8.0,1.0,1.0,7000.0,Female,Yes,No,Average,Private company,No involvement,Yes,Country-side,Never
4689,5689,460412,31.0,5.0,0.0,1.0,7000.0,Female,No,No,Low,Private company,Some involvement,Yes,City,Never
4690,5690,462424,38.0,3.0,1.0,2.0,7000.0,Female,Yes,No,Low,Private company,nan,No,City,Never
4691,5691,464702,59.0,2.0,1.0,3.0,9522.0,Male,Yes,No,Average,Private company,No involvement,Yes,Country-side,Never
4692,5692,462357,25.0,3.0,0.0,1.0,8261.0,Male,No,Yes,Low,Private company,nan,No,City,Never
4693,5693,467743,48.0,4.0,1.0,2.0,8261.0,Male,Yes,No,High,Public company,No involvement,Yes,City,Intervention in Syria
4694,5694,467197,27.0,3.0,0.0,1.0,8261.0,Male,No,Yes,Low,Private company,Some involvement,No,City,Never
4695,5695,465668,23.0,5.0,0.0,1.0,7000.0,Male,No,No,Low,Private company,Some involvement,Yes,Country-side,Never
4696,5696,467418,49.0,4.0,1.0,2.0,8261.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
4697,5697,462363,73.0,2.0,0.0,4.0,7000.0,Male,Yes,No,High,Public company,No involvement,No,City,Never
4698,5698,462559,47.0,4.0,1.0,2.0,18349.0,Female,Yes,Yes,Average,Private company,No involvement,Yes,City,Never
4699,5699,466375,52.0,4.0,1.0,2.0,8261.0,Male,Yes,Yes,Low,Private company,Strong involvement,Yes,City,Never
4700,5700,462086,41.0,2.0,1.0,3.0,12044.0,Male,No,Yes,Low,Government,No involvement,No,City,Never
4701,5701,462386,26.0,5.0,1.0,1.0,8261.0,Female,No,Yes,Low,Private company,Some involvement,No,City,Never
4702,5702,466572,30.0,4.0,0.0,1.0,7000.0,Female,No,No,Low,Private company,Some involvement,No,City,Never
4703,5703,460050,50.0,2.0,0.0,3.0,10783.0,Male,Yes,Yes,Low,Private company,Strong involvement,No,City,Never
4704,5704,461609,45.0,2.0,1.0,3.0,13305.0,Female,Yes,Yes,Average,Private company,nan,No,City,Never
4705,5705,460387,35.0,2.0,0.0,2.0,12044.0,Female,No,No,Low,Private company,Strong involvement,No,City,Never
4706,5706,460808,42.0,1.0,1.0,5.0,8261.0,Male,No,Yes,Low,Private company,nan,No,City,Never
4707,5707,464681,25.0,5.0,0.0,1.0,12044.0,Female,Yes,No,Average,Private company,No involvement,Yes,Country-side,Never
4708,5708,463851,45.0,4.0,1.0,2.0,12044.0,Female,Yes,Yes,Average,Private company,nan,Yes,City,Never
4709,5709,462687,29.0,3.0,0.0,1.0,20871.0,Male,No,No,Low,Nothing,No involvement,Yes,City,Never
4710,5710,464725,45.0,9.0,0.0,1.0,20871.0,Male,Yes,No,High,Public company,No involvement,Yes,Country-side,Never
4711,5711,465917,36.0,1.0,1.0,4.0,23393.0,Male,No,Yes,Low,Private company,nan,No,City,Never
4712,5712,467278,84.0,2.0,1.0,5.0,7000.0,Female,Yes,Yes,High,Private company,nan,No,City,Never
4713,5713,466297,21.0,4.0,0.0,1.0,8261.0,Female,No,No,Low,Private company,Some involvement,Yes,Country-side,Never
4714,5714,466760,47.0,4.0,0.0,2.0,7000.0,Male,Yes,Yes,Average,Government,No involvement,No,City,Never
4715,5715,462982,41.0,4.0,0.0,2.0,9522.0,Male,Yes,No,Average,Government,No involvement,No,City,Never
4716,5716,462095,49.0,3.0,0.0,2.0,8261.0,Male,Yes,Yes,Average,Private company,Strong involvement,Yes,City,Intervention in Syria
4717,5717,460533,45.0,1.0,0.0,5.0,14566.0,Female,Yes,No,Low,Private company,No involvement,No,City,Never
4718,5718,466455,30.0,2.0,0.0,2.0,12044.0,Female,Yes,Yes,Low,Government,No involvement,No,City,Never
4719,5719,461247,49.0,1.0,0.0,5.0,12044.0,Female,No,Yes,Low,Private company,nan,No,City,Never
4720,5720,465837,62.0,1.0,0.0,7.0,7000.0,Male,No,Yes,Low,nan,nan,No,City,Never
4721,5721,461372,27.0,1.0,0.0,3.0,10783.0,Male,No,Yes,Low,Private company,nan,Yes,City,Never
4722,5722,463323,31.0,2.0,0.0,2.0,9522.0,Male,Yes,Yes,Low,Private company,Some involvement,No,City,Never
4723,5723,466293,79.0,2.0,1.0,4.0,7000.0,Male,Yes,No,High,Self-employed,No involvement,No,City,Never
4724,5724,463302,58.0,4.0,1.0,2.0,7000.0,Female,Yes,Yes,High,Private company,No involvement,No,City,Never
4725,5725,463947,35.0,3.0,1.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,Strong involvement,No,City,Never
4726,5726,463747,35.0,2.0,1.0,2.0,7000.0,Female,Yes,Yes,Average,Private company,nan,No,City,Never
4727,5727,460198,43.0,1.0,0.0,5.0,18349.0,Male,No,Yes,Low,Private company,Strong involvement,No,City,Never
4728,5728,460550,59.0,4.0,1.0,2.0,7000.0,Female,Yes,Yes,Average,Private company,No involvement,Yes,City,Never
4729,5729,460317,32.0,2.0,0.0,2.0,19610.0,Male,No,No,Low,Government,No involvement,No,City,Never
4730,5730,464703,40.0,5.0,0.0,1.0,8261.0,Male,Yes,No,Average,Government,No involvement,Yes,Country-side,Never
4731,5731,467376,47.0,2.0,1.0,3.0,17088.0,Female,Yes,Yes,Average,Government,No involvement,No,City,Never
4732,5732,466141,60.0,4.0,1.0,2.0,8261.0,Female,Yes,Yes,Low,Nothing,No involvement,No,City,Never
4733,5733,459595,36.0,7.0,1.0,1.0,12044.0,Female,Yes,Yes,High,Private company,nan,No,City,Never
4734,5734,464179,63.0,3.0,1.0,3.0,7000.0,Female,Yes,Yes,Average,Private company,nan,No,City,Never
4735,5735,464409,81.0,2.0,0.0,5.0,7000.0,Female,Yes,Yes,Average,Self-employed,No involvement,No,City,Never
4736,5736,463091,39.0,1.0,0.0,4.0,17088.0,Female,Yes,Yes,Low,Nothing,No involvement,No,City,Never
4737,5737,466675,49.0,2.0,1.0,3.0,9522.0,Female,Yes,Yes,Average,Private company,nan,No,City,Never
4738,5738,459052,47.0,2.0,0.0,3.0,7000.0,Male,Yes,No,Low,Private company,nan,No,City,Never
4739,5739,467295,29.0,3.0,1.0,1.0,7000.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
4740,5740,462802,39.0,4.0,0.0,1.0,7000.0,Female,Yes,Yes,Average,Private company,nan,Yes,Country-side,Never
4741,5741,464976,75.0,1.0,0.0,8.0,8261.0,Male,Yes,No,Low,Self-employed,No involvement,Yes,Country-side,Never
4742,5742,463616,48.0,5.0,1.0,1.0,8261.0,Female,Yes,No,Average,Private company,No involvement,Yes,City,Never
4743,5743,465863,27.0,3.0,0.0,1.0,13305.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
4744,5744,463162,38.0,6.0,0.0,1.0,7000.0,Male,Yes,Yes,High,Public company,No involvement,No,City,Never
4745,5745,459339,28.0,2.0,0.0,2.0,17088.0,Male,Yes,Yes,High,Private company,Some involvement,No,City,Never
4746,5746,460683,59.0,3.0,1.0,2.0,14566.0,Male,Yes,No,Average,Private company,Strong involvement,Yes,City,Never
4747,5747,463638,29.0,2.0,1.0,2.0,7000.0,Female,Yes,No,Average,Government,No involvement,Yes,City,Intervention in Iraq
4748,5748,461749,22.0,5.0,0.0,1.0,7000.0,Female,No,No,Low,Private company,Some involvement,No,City,Never
4749,5749,463478,50.0,4.0,1.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,No involvement,No,City,Never
4750,5750,465090,57.0,2.0,1.0,3.0,7000.0,Male,Yes,Yes,Average,Private company,No involvement,No,City,Never
4751,5751,467693,61.0,5.0,1.0,2.0,15827.0,Male,Yes,Yes,High,Private company,Strong involvement,No,City,Never
4752,5752,460966,58.0,4.0,1.0,2.0,8261.0,Female,Yes,Yes,Average,Private company,No involvement,No,City,Never
4753,5753,467870,27.0,5.0,1.0,1.0,7000.0,Male,No,Yes,Low,Private company,Strong involvement,No,City,Never
4754,5754,464887,49.0,8.0,1.0,1.0,8261.0,Male,Yes,Yes,Average,Private company,No involvement,Yes,Country-side,Never
4755,5755,465082,67.0,1.0,0.0,7.0,7000.0,Male,Yes,Yes,Low,Self-employed,No involvement,Yes,City,Never
4756,5756,464729,36.0,4.0,0.0,1.0,7000.0,Male,No,No,Low,Student,No involvement,Yes,Country-side,Never
4757,5757,463661,51.0,4.0,1.0,2.0,8261.0,Female,Yes,Yes,Average,Government,No involvement,No,City,Never
4758,5758,461902,52.0,3.0,1.0,2.0,7000.0,Female,Yes,Yes,Low,Private company,nan,No,City,Never
4759,5759,459654,51.0,3.0,1.0,2.0,13305.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
4760,5760,461337,50.0,3.0,1.0,2.0,8261.0,Male,Yes,Yes,High,Public company,No involvement,No,City,Never
4761,5761,461411,29.0,2.0,0.0,3.0,8261.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
4762,5762,461056,57.0,3.0,1.0,2.0,7000.0,Female,Yes,Yes,High,Private company,nan,Yes,City,Never
4763,5763,461275,66.0,2.0,1.0,4.0,8261.0,Male,Yes,Yes,High,Student,No involvement,No,City,Never
4764,5764,467831,39.0,2.0,1.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
4765,5765,459369,35.0,7.0,0.0,1.0,7000.0,Male,Yes,No,Average,Private company,No involvement,Yes,Country-side,Never
4766,5766,459473,78.0,2.0,0.0,4.0,7000.0,Male,Yes,No,High,Self-employed,No involvement,No,City,Never
4767,5767,459748,46.0,2.0,1.0,3.0,7000.0,Male,Yes,No,High,Public company,No involvement,No,City,Never
4768,5768,465806,26.0,2.0,0.0,2.0,7000.0,Female,No,Yes,Low,Student,No involvement,Yes,City,Never
4769,5769,459848,46.0,3.0,1.0,2.0,8261.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
4770,5770,467623,76.0,2.0,0.0,4.0,8261.0,Male,Yes,Yes,High,Private company,nan,No,City,Never
4771,5771,464563,42.0,2.0,1.0,3.0,7000.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
4772,5772,462981,26.0,1.0,0.0,3.0,17088.0,Female,No,No,Low,Nothing,No involvement,No,City,Never
4773,5773,466445,21.0,4.0,0.0,1.0,7000.0,Female,nan,No,Low,Private company,Some involvement,No,City,Never
4774,5774,459883,63.0,1.0,1.0,7.0,7000.0,Male,No,Yes,Low,Private company,nan,Yes,City,Never
4775,5775,460104,53.0,3.0,0.0,2.0,8261.0,Male,No,Yes,Low,Private company,Strong involvement,Yes,Country-side,Never
4776,5776,465220,61.0,2.0,1.0,4.0,7000.0,Male,Yes,No,High,Public company,No involvement,Yes,City,Intervention in Syria
4777,5777,466763,55.0,4.0,1.0,2.0,7000.0,Male,Yes,Yes,Low,Nothing,No involvement,No,City,Never
4778,5778,460876,43.0,4.0,1.0,2.0,8261.0,Female,Yes,Yes,High,Private company,nan,Yes,City,Never
4779,5779,467207,27.0,1.0,1.0,3.0,17088.0,Female,No,Yes,Low,Private company,nan,No,City,Never
4780,5780,459032,21.0,3.0,0.0,1.0,7000.0,Male,No,No,Low,Government,No involvement,No,City,Never
4781,5781,461195,18.0,2.0,0.0,1.0,7000.0,Male,No,No,Low,Private company,Some involvement,Yes,Country-side,Never
4782,5782,460342,29.0,1.0,0.0,3.0,19610.0,Female,No,Yes,Low,Private company,No involvement,No,City,Never
4783,5783,463613,48.0,6.0,0.0,1.0,7000.0,Female,Yes,Yes,Average,Private company,No involvement,No,City,Never
4784,5784,461758,33.0,3.0,0.0,2.0,17088.0,Male,No,Yes,Low,Private company,Some involvement,Yes,City,Never
4785,5785,460718,55.0,3.0,0.0,4.0,10783.0,Male,Yes,No,Low,Public company,No involvement,Yes,Country-side,Never
4786,5786,460219,51.0,2.0,0.0,3.0,17088.0,Female,Yes,Yes,Average,Private company,Strong involvement,No,City,Never
4787,5787,460220,37.0,2.0,0.0,2.0,8261.0,Female,No,Yes,Low,Private company,Strong involvement,Yes,City,Never
4788,5788,460957,48.0,4.0,1.0,2.0,8261.0,Male,Yes,Yes,Low,Private company,Strong involvement,Yes,Country-side,Never
4789,5789,466609,47.0,5.0,1.0,1.0,7000.0,Female,Yes,Yes,Average,Private company,Some involvement,No,City,Never
4790,5790,463282,38.0,1.0,1.0,4.0,8261.0,Male,No,Yes,Low,Private company,nan,Yes,City,Never
4791,5791,462867,28.0,2.0,0.0,2.0,8261.0,Male,Yes,No,Low,Private company,nan,No,City,Never
4792,5792,459462,66.0,2.0,1.0,4.0,7000.0,Male,Yes,Yes,High,Private company,No involvement,No,City,Never
4793,5793,465967,36.0,3.0,0.0,2.0,14566.0,Male,Yes,No,Low,Government,No involvement,No,City,Never
4794,5794,467326,47.0,1.0,1.0,5.0,7000.0,Female,No,Yes,Low,Private company,nan,Yes,City,Intervention in Syria
4795,5795,459227,31.0,4.0,0.0,1.0,18349.0,Female,Yes,No,Low,Private company,No involvement,No,City,Never
4796,5796,459148,20.0,3.0,0.0,1.0,9522.0,Female,No,No,Low,Private company,Some involvement,Yes,Country-side,Never
4797,5797,459529,89.0,2.0,0.0,5.0,8261.0,Female,Yes,No,High,Self-employed,No involvement,No,City,Never
4798,5798,463426,38.0,5.0,0.0,1.0,7000.0,Male,Yes,No,High,Public company,No involvement,No,City,Never
4799,5799,462175,36.0,1.0,0.0,4.0,18349.0,Female,No,Yes,Low,Nothing,No involvement,Yes,City,Never
4800,5800,466990,39.0,2.0,1.0,2.0,18349.0,Male,Yes,Yes,Average,Private company,Strong involvement,No,City,Never
4801,5801,462760,22.0,5.0,0.0,1.0,8261.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
4802,5802,459309,41.0,2.0,1.0,3.0,18349.0,Female,Yes,Yes,High,Private company,nan,Yes,City,Never
4803,5803,467420,52.0,4.0,1.0,2.0,8261.0,Male,Yes,Yes,High,Public company,No involvement,No,City,Never
4804,5804,460209,26.0,7.0,0.0,1.0,13305.0,Female,Yes,Yes,Low,Private company,Strong involvement,No,City,Never
4805,5805,462709,32.0,3.0,1.0,2.0,7000.0,Female,No,No,Low,Government,No involvement,No,City,Never
4806,5806,467352,51.0,4.0,1.0,2.0,8261.0,Male,Yes,Yes,High,Public company,No involvement,No,City,Never
4807,5807,460077,32.0,1.0,0.0,4.0,7000.0,Female,No,Yes,Low,Private company,nan,No,City,Never
4808,5808,459894,35.0,3.0,1.0,2.0,8261.0,Female,Yes,Yes,Low,Private company,Some involvement,No,City,Never
4809,5809,464467,43.0,2.0,0.0,3.0,8261.0,Female,No,Yes,Low,Private company,Some involvement,Yes,Country-side,Never
4810,5810,465848,28.0,1.0,0.0,3.0,7000.0,Female,No,Yes,Low,Private company,Some involvement,Yes,City,Intervention in Iraq
4811,5811,463786,37.0,2.0,1.0,2.0,7000.0,Female,Yes,Yes,Average,Private company,No involvement,No,City,Never
4812,5812,463380,69.0,1.0,0.0,7.0,8261.0,Female,Yes,Yes,Low,Private company,No involvement,Yes,City,Never
4813,5813,465390,27.0,3.0,0.0,1.0,10783.0,Female,No,Yes,Low,Student,No involvement,No,City,Never
4814,5814,466487,27.0,5.0,0.0,1.0,7000.0,Female,No,Yes,Low,Private company,Some involvement,Yes,Country-side,Never
4815,5815,463868,51.0,7.0,1.0,1.0,8261.0,Male,Yes,No,Average,Private company,No involvement,Yes,Country-side,Never
4816,5816,462779,61.0,4.0,0.0,1.0,7000.0,Female,Yes,No,Average,Student,No involvement,No,City,Never
4817,5817,462327,27.0,4.0,0.0,1.0,7000.0,Male,Yes,Yes,Low,Private company,Strong involvement,Yes,City,Intervention in Iraq
4818,5818,466389,47.0,2.0,0.0,3.0,7000.0,Female,Yes,Yes,Average,Private company,No involvement,No,City,Never
4819,5819,462655,38.0,2.0,0.0,2.0,7000.0,Male,No,Yes,Low,Private company,Strong involvement,Yes,Country-side,Never
4820,5820,464489,45.0,3.0,1.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,nan,No,City,Never
4821,5821,466935,55.0,2.0,1.0,3.0,18349.0,Male,Yes,Yes,Average,Private company,nan,Yes,City,Intervention in Syria
4822,5822,462758,18.0,3.0,0.0,1.0,7000.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
4823,5823,462526,46.0,5.0,1.0,1.0,10783.0,Female,Yes,Yes,Average,Private company,nan,No,City,Never
4824,5824,466740,47.0,1.0,0.0,5.0,17088.0,Female,Yes,No,Low,Private company,No involvement,Yes,City,Never
4825,5825,459420,70.0,2.0,1.0,4.0,7000.0,Female,Yes,Yes,Low,Self-employed,No involvement,No,City,Never
4826,5826,459512,65.0,2.0,1.0,4.0,7000.0,Male,Yes,Yes,High,Self-employed,No involvement,No,City,Never
4827,5827,459358,56.0,2.0,0.0,3.0,7000.0,Female,No,Yes,Low,Self-employed,No involvement,No,City,Never
4828,5828,461287,42.0,5.0,1.0,1.0,8261.0,Male,Yes,Yes,High,Public company,No involvement,No,City,Never
4829,5829,465690,49.0,2.0,1.0,3.0,7000.0,Female,Yes,No,Average,Private company,Some involvement,Yes,Country-side,Never
4830,5830,459753,40.0,2.0,0.0,2.0,7000.0,Male,Yes,Yes,Average,Student,No involvement,Yes,City,Never
4831,5831,466635,53.0,2.0,1.0,3.0,12044.0,Male,Yes,Yes,Average,Private company,No involvement,No,City,Never
4832,5832,465969,28.0,2.0,0.0,2.0,22132.0,Female,No,Yes,Low,Government,No involvement,Yes,City,Intervention in Iraq
4833,5833,461730,46.0,3.0,1.0,2.0,8261.0,Male,Yes,Yes,Low,Private company,nan,No,City,Never
4834,5834,459049,49.0,4.0,1.0,2.0,9522.0,Male,Yes,Yes,High,Public company,No involvement,Yes,City,Never
4835,5835,464226,62.0,3.0,1.0,3.0,9522.0,Female,Yes,Yes,Average,Private company,No involvement,No,City,Never
4836,5836,466123,70.0,1.0,0.0,7.0,7000.0,Male,Yes,Yes,Low,Private company,Strong involvement,No,City,Never
4837,5837,459333,29.0,2.0,0.0,2.0,8261.0,Male,No,Yes,Low,Private company,Some involvement,No,City,Never
4838,5838,467116,73.0,2.0,1.0,4.0,8261.0,Male,Yes,Yes,High,Public company,No involvement,No,City,Never
4839,5839,464962,53.0,4.0,1.0,2.0,8261.0,Male,Yes,Yes,High,Public company,No involvement,Yes,Country-side,Never
4840,5840,459676,28.0,2.0,0.0,2.0,7000.0,Female,No,Yes,Low,Private company,nan,No,City,Never
4841,5841,462846,20.0,2.0,0.0,1.0,15827.0,Female,No,No,Low,Student,No involvement,No,City,Never
4842,5842,459826,31.0,1.0,1.0,4.0,7000.0,Female,No,No,Low,nan,nan,Yes,City,Intervention in Iraq
4843,5843,460417,51.0,1.0,0.0,6.0,18349.0,Female,Yes,Yes,Low,Student,No involvement,No,City,Never
4844,5844,463485,25.0,3.0,0.0,1.0,7000.0,Female,No,No,Low,Private company,No involvement,No,City,Never
4845,5845,464253,49.0,4.0,1.0,2.0,7000.0,Female,Yes,Yes,Average,Private company,No involvement,No,City,Never
4846,5846,466922,22.0,2.0,0.0,3.0,7000.0,Female,No,No,Low,Private company,Some involvement,No,City,Never
4847,5847,466385,55.0,4.0,1.0,2.0,12044.0,Female,Yes,Yes,Average,Private company,nan,Yes,City,Intervention in Iraq
4848,5848,465869,42.0,1.0,0.0,5.0,8261.0,Male,No,Yes,Low,Government,No involvement,No,City,Never
4849,5849,461002,42.0,3.0,0.0,2.0,7000.0,Male,No,No,Low,Private company,Strong involvement,Yes,City,Never
