,ID,ID_ORIGINAL,Age,Household_Size,Spy,Satisfaction_Level,Household_Income,Gender,Foreign_Citizenship,Frequent_Traveler,Cellphone_Usage,Occupation,Political_Participation,Social_Person,Area_Residence,Military_Service
3723,4723.0,459596.0,61.0,2.0,1.0,4.0,8261.0,Female,Yes,Yes,Average,Government,No involvement,No,City,Never
3724,4724.0,464465.0,37.0,6.0,1.0,1.0,7000.0,Female,Yes,Yes,Average,Private company,No involvement,Yes,City,Never
3725,4725.0,461276.0,67.0,2.0,0.0,4.0,8261.0,Male,Yes,Yes,Low,Student,No involvement,Yes,City,Intervention in Iraq
3726,4726.0,461664.0,62.0,4.0,1.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,No involvement,No,City,Never
3727,4727.0,464682.0,50.0,9.0,0.0,1.0,12044.0,Male,Yes,No,Average,Public company,No involvement,Yes,Country-side,Never
3728,4728.0,459843.0,52.0,6.0,1.0,1.0,7000.0,Male,Yes,No,Average,Private company,No involvement,No,City,Never
3729,4729.0,462769.0,42.0,4.0,1.0,2.0,14566.0,Female,Yes,No,High,Nothing,No involvement,No,City,Never
3730,4730.0,460045.0,56.0,2.0,1.0,3.0,7000.0,Male,Yes,Yes,Low,Private company,No involvement,No,City,Never
3731,4731.0,461600.0,30.0,5.0,1.0,1.0,8261.0,Male,No,Yes,Low,Student,No involvement,No,City,Never
3732,4732.0,460663.0,33.0,1.0,0.0,4.0,18349.0,Female,No,No,Low,Nothing,No involvement,No,City,Never
3733,4733.0,460531.0,35.0,5.0,1.0,1.0,7000.0,Female,No,No,Low,Government,No involvement,No,City,Never
3734,4734.0,461445.0,52.0,4.0,1.0,2.0,10783.0,Male,Yes,Yes,Average,Private company,No involvement,No,City,Never
3735,4735.0,464181.0,31.0,4.0,0.0,1.0,14566.0,Female,No,Yes,Low,Private company,Some involvement,Yes,City,Never
3736,4736.0,459210.0,68.0,2.0,1.0,4.0,8261.0,Female,Yes,Yes,High,Private company,No involvement,No,City,Never
3737,4737.0,463588.0,19.0,1.0,0.0,2.0,8261.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
3738,4738.0,463053.0,68.0,2.0,1.0,4.0,8261.0,Female,Yes,Yes,Average,Private company,No involvement,No,City,Never
3739,4739.0,465098.0,41.0,3.0,0.0,3.0,8261.0,Female,No,Yes,Low,Private company,No involvement,Yes,Country-side,Never
3740,4740.0,463045.0,35.0,7.0,1.0,1.0,23393.0,Female,Yes,Yes,High,Nothing,No involvement,No,City,Never
3741,4741.0,461432.0,40.0,2.0,1.0,2.0,8261.0,Female,Yes,Yes,Average,Private company,No involvement,No,City,Never
3742,4742.0,463495.0,30.0,4.0,1.0,1.0,7000.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
3743,4743.0,462664.0,69.0,2.0,0.0,4.0,9522.0,Male,Yes,No,Low,Private company,No involvement,No,City,Never
3744,4744.0,464851.0,18.0,6.0,0.0,1.0,7000.0,Male,No,No,Low,Government,No involvement,Yes,Country-side,Never
3745,4745.0,459036.0,20.0,3.0,0.0,1.0,8261.0,Female,Yes,Yes,Average,Self-employed,No involvement,Yes,City,Never
3746,4746.0,466243.0,38.0,2.0,0.0,2.0,8261.0,Female,Yes,No,Low,Private company,No involvement,Yes,Country-side,Never
3747,4747.0,463646.0,45.0,4.0,1.0,2.0,8261.0,Male,Yes,No,Average,Private company,No involvement,No,City,Never
3748,4748.0,460416.0,28.0,1.0,0.0,3.0,24654.0,Male,No,Yes,Low,Private company,Some involvement,No,City,Never
3749,4749.0,463103.0,45.0,4.0,1.0,2.0,8261.0,Male,Yes,No,Average,Public company,No involvement,No,City,Never
3750,4750.0,466110.0,77.0,1.0,0.0,8.0,7000.0,Male,Yes,Yes,Low,Self-employed,No involvement,No,City,Never
3751,4751.0,459459.0,36.0,1.0,0.0,4.0,12044.0,Male,Yes,Yes,Low,Private company,No involvement,No,City,Never
3752,4752.0,461061.0,38.0,1.0,1.0,4.0,10783.0,Female,No,Yes,Low,Private company,No involvement,Yes,City,Never
3753,4753.0,459979.0,41.0,2.0,1.0,3.0,7000.0,Female,No,No,Low,Student,No involvement,No,City,Never
3754,4754.0,464456.0,27.0,4.0,1.0,1.0,8261.0,Male,Yes,Yes,Low,Private company,No involvement,No,City,Never
3755,4755.0,461846.0,72.0,2.0,1.0,4.0,8261.0,Female,No,Yes,Low,Private company,No involvement,Yes,City,Never
3756,4756.0,464780.0,32.0,9.0,0.0,1.0,8261.0,Female,No,No,Low,Private company,No involvement,Yes,Country-side,Never
3757,4757.0,467675.0,39.0,1.0,0.0,4.0,7000.0,Female,No,No,Low,Government,No involvement,No,City,Never
3758,4758.0,467088.0,57.0,1.0,0.0,6.0,7000.0,Male,Yes,Yes,Low,Private company,No involvement,Yes,City,Never
3759,4759.0,465099.0,39.0,2.0,1.0,2.0,7000.0,Male,Yes,No,Average,Private company,Strong involvement,No,City,Never
3760,4760.0,461413.0,40.0,1.0,1.0,4.0,9522.0,Female,No,Yes,Low,Private company,No involvement,No,City,Never
3761,4761.0,461554.0,25.0,3.0,1.0,1.0,7000.0,Male,No,Yes,Low,Private company,Some involvement,No,City,Never
3762,4762.0,461911.0,57.0,1.0,0.0,6.0,7000.0,Male,Yes,No,Low,Public company,No involvement,No,City,Never
3763,4763.0,467287.0,28.0,3.0,0.0,1.0,7000.0,Male,No,Yes,Low,Private company,Strong involvement,Yes,Country-side,Never
3764,4764.0,464377.0,51.0,1.0,0.0,6.0,7000.0,Female,No,Yes,Low,Private company,Strong involvement,No,City,Never
3765,4765.0,463358.0,62.0,3.0,1.0,3.0,12044.0,Female,Yes,Yes,Average,Government,No involvement,No,City,Never
3766,4766.0,462272.0,56.0,2.0,0.0,3.0,7000.0,Male,Yes,No,Average,Private company,No involvement,No,City,Never
3767,4767.0,466409.0,51.0,5.0,1.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,No involvement,No,City,Never
3768,4768.0,462663.0,48.0,5.0,1.0,1.0,14566.0,Male,Yes,No,Average,Private company,Strong involvement,Yes,Country-side,Never
3769,4769.0,461351.0,26.0,2.0,0.0,2.0,7000.0,Female,No,No,Low,Government,No involvement,No,City,Never
3770,4770.0,463425.0,43.0,3.0,0.0,2.0,10783.0,Male,Yes,No,Low,Private company,Strong involvement,No,City,Never
3771,4771.0,459858.0,31.0,4.0,0.0,1.0,17088.0,Female,No,No,Low,Private company,Some involvement,No,City,Never
3772,4772.0,460011.0,43.0,5.0,1.0,1.0,8261.0,Male,Yes,Yes,Average,Private company,Strong involvement,Yes,City,Intervention in Libya
3773,4773.0,463630.0,39.0,2.0,0.0,2.0,8261.0,Male,No,Yes,Low,Private company,Strong involvement,No,City,Never
3774,4774.0,463058.0,28.0,1.0,0.0,3.0,20871.0,Female,No,Yes,Low,Nothing,No involvement,No,City,Intervention in Iraq
3775,4775.0,459839.0,45.0,5.0,1.0,1.0,8261.0,Male,Yes,No,Average,Private company,No involvement,No,City,Never
3776,4776.0,463182.0,59.0,3.0,1.0,2.0,8261.0,Male,Yes,Yes,Low,Private company,Strong involvement,No,City,Never
3777,4777.0,464177.0,25.0,3.0,0.0,1.0,8261.0,Male,No,Yes,Low,Private company,Some involvement,No,City,Never
3778,4778.0,467479.0,35.0,4.0,1.0,1.0,8261.0,Male,Yes,Yes,Average,Public company,No involvement,No,City,Never
3779,4779.0,460322.0,45.0,2.0,0.0,3.0,17088.0,Female,Yes,No,Low,Private company,No involvement,No,City,Never
3780,4780.0,461240.0,45.0,1.0,0.0,5.0,8261.0,Female,No,No,Low,Student,No involvement,No,City,Never
3781,4781.0,459178.0,48.0,5.0,1.0,1.0,7000.0,Male,Yes,Yes,High,Public company,No involvement,No,City,Never
3782,4782.0,459829.0,53.0,3.0,0.0,2.0,10783.0,Male,Yes,Yes,High,Private company,No involvement,Yes,City,Intervention in Iraq
3783,4783.0,459694.0,77.0,3.0,0.0,2.0,7000.0,Male,Yes,No,Low,Self-employed,No involvement,No,City,Never
3784,4784.0,459051.0,66.0,2.0,1.0,4.0,7000.0,Male,Yes,Yes,Average,Private company,No involvement,No,City,Never
3785,4785.0,464789.0,48.0,5.0,1.0,1.0,7000.0,Female,Yes,Yes,Average,Private company,No involvement,Yes,Country-side,Never
3786,4786.0,465624.0,39.0,3.0,1.0,2.0,17088.0,Male,No,Yes,Low,Private company,No involvement,No,City,Never
3787,4787.0,462620.0,40.0,5.0,0.0,1.0,14566.0,Male,Yes,No,Average,Private company,No involvement,Yes,Country-side,Never
3788,4788.0,462985.0,32.0,3.0,0.0,2.0,18349.0,Male,Yes,Yes,Average,Government,No involvement,No,City,Never
3789,4789.0,464960.0,22.0,5.0,0.0,1.0,7000.0,Female,No,No,Low,Private company,Some involvement,Yes,Country-side,Never
3790,4790.0,465005.0,50.0,3.0,1.0,2.0,12044.0,Male,Yes,Yes,High,Public company,No involvement,No,City,Never
3791,4791.0,466412.0,26.0,3.0,1.0,1.0,8261.0,Male,Yes,Yes,Average,Private company,No involvement,No,City,Never
3792,4792.0,465840.0,42.0,1.0,0.0,5.0,7000.0,Female,No,No,Low,Private company,No involvement,Yes,City,Intervention in Libya
3793,4793.0,461733.0,43.0,3.0,1.0,2.0,7000.0,Female,Yes,Yes,High,Private company,No involvement,No,City,Never
3794,4794.0,464077.0,60.0,2.0,1.0,3.0,12044.0,Female,Yes,Yes,High,Private company,No involvement,No,City,Never
3795,4795.0,462213.0,19.0,2.0,0.0,1.0,8261.0,Male,No,No,Low,Government,No involvement,Yes,Country-side,Never
3796,4796.0,462147.0,82.0,1.0,0.0,9.0,7000.0,Female,Yes,Yes,Low,Self-employed,No involvement,No,City,Never
3797,4797.0,465478.0,51.0,3.0,0.0,2.0,8261.0,Male,Yes,No,Low,Private company,Strong involvement,No,City,Never
3798,4798.0,465361.0,25.0,4.0,1.0,1.0,7000.0,Male,No,No,Low,Private company,Some involvement,Yes,City,Never
3799,4799.0,464533.0,37.0,6.0,1.0,1.0,7000.0,Male,Yes,No,High,Public company,No involvement,No,City,Never
3800,4800.0,467568.0,42.0,2.0,0.0,3.0,17088.0,Male,No,Yes,Low,Private company,No involvement,No,City,Never
3801,4801.0,461075.0,33.0,2.0,1.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,Strong involvement,Yes,City,Never
3802,4802.0,464112.0,28.0,2.0,0.0,2.0,8261.0,Male,No,Yes,Low,Government,No involvement,No,City,Never
3803,4803.0,460660.0,41.0,1.0,0.0,5.0,14566.0,Male,No,No,Low,Private company,Strong involvement,No,City,Never
3804,4804.0,463793.0,26.0,6.0,0.0,1.0,8261.0,Male,No,No,Low,Private company,Some involvement,Yes,Country-side,Never
3805,4805.0,461584.0,56.0,4.0,1.0,2.0,8261.0,Female,Yes,Yes,High,Private company,No involvement,Yes,City,Never
3806,4806.0,462862.0,31.0,1.0,0.0,4.0,17088.0,Female,No,No,Low,Nothing,No involvement,No,City,Never
3807,4807.0,463744.0,27.0,6.0,1.0,1.0,8261.0,Female,No,Yes,Low,Private company,No involvement,No,City,Never
3808,4808.0,459687.0,50.0,4.0,1.0,2.0,7000.0,Male,Yes,No,High,Public company,No involvement,No,City,Never
3809,4809.0,465773.0,29.0,4.0,0.0,1.0,17088.0,Male,No,No,Low,Private company,Strong involvement,No,City,Never
3810,4810.0,467099.0,30.0,3.0,0.0,1.0,7000.0,Female,No,No,Low,Private company,Strong involvement,No,City,Never
3811,4811.0,463090.0,55.0,2.0,1.0,3.0,10783.0,Female,Yes,No,Average,Private company,No involvement,No,City,Never
3812,4812.0,465048.0,63.0,3.0,1.0,3.0,8261.0,Male,Yes,Yes,Average,Private company,No involvement,Yes,Country-side,Never
3813,4813.0,466330.0,29.0,3.0,1.0,1.0,7000.0,Male,No,No,Low,Government,No involvement,Yes,City,Never
3814,4814.0,460771.0,86.0,3.0,0.0,2.0,7000.0,Male,Yes,Yes,Low,Private company,No involvement,No,City,Never
3815,4815.0,466832.0,69.0,2.0,1.0,4.0,7000.0,Female,Yes,Yes,Average,Private company,No involvement,Yes,Country-side,Never
3816,4816.0,460851.0,69.0,3.0,1.0,3.0,7000.0,Male,Yes,No,Average,Government,No involvement,No,City,Never
3817,4817.0,467226.0,20.0,4.0,1.0,1.0,8261.0,Female,No,No,Low,Private company,Strong involvement,No,City,Never
3818,4818.0,463035.0,42.0,4.0,0.0,2.0,10783.0,Female,Yes,No,Average,Nothing,No involvement,No,City,Never
3819,4819.0,460793.0,28.0,3.0,1.0,1.0,7000.0,Female,Yes,No,Low,Private company,No involvement,Yes,City,Never
3820,4820.0,462290.0,33.0,1.0,1.0,4.0,8261.0,Female,No,Yes,Low,Government,No involvement,No,City,Never
3821,4821.0,461140.0,30.0,3.0,0.0,3.0,10783.0,Female,No,No,Low,Nothing,No involvement,Yes,City,Never
3822,4822.0,462726.0,75.0,5.0,1.0,1.0,8261.0,Female,Yes,Yes,High,Nothing,No involvement,No,City,Never
3823,4823.0,466150.0,51.0,2.0,1.0,3.0,8261.0,Male,Yes,Yes,Low,Private company,No involvement,No,City,Never
3824,4824.0,464579.0,29.0,4.0,0.0,1.0,8261.0,Female,No,No,Low,Private company,No involvement,No,City,Never
3825,4825.0,461304.0,19.0,4.0,1.0,1.0,9522.0,Male,No,No,Low,Student,No involvement,No,City,Never
3826,4826.0,465739.0,87.0,2.0,0.0,5.0,8261.0,Female,No,No,Low,Self-employed,No involvement,No,City,Never
3827,4827.0,461379.0,31.0,2.0,0.0,4.0,7000.0,Male,No,Yes,Low,Private company,Some involvement,Yes,City,Intervention in Libya
3828,4828.0,461972.0,40.0,5.0,1.0,1.0,7000.0,Male,Yes,No,Average,Government,No involvement,Yes,City,Never
3829,4829.0,459597.0,71.0,2.0,1.0,4.0,8261.0,Female,Yes,Yes,High,Private company,No involvement,No,City,Never
3830,4830.0,465091.0,63.0,3.0,1.0,3.0,7000.0,Male,Yes,Yes,Average,Private company,Strong involvement,No,City,Never
3831,4831.0,463546.0,30.0,2.0,1.0,2.0,7000.0,Female,No,Yes,Low,Private company,Some involvement,No,City,Never
3832,4832.0,463452.0,79.0,2.0,1.0,4.0,7000.0,Female,Yes,Yes,High,Self-employed,No involvement,No,City,Never
3833,4833.0,466249.0,18.0,4.0,0.0,1.0,17088.0,Female,No,No,Low,Private company,Some involvement,Yes,Country-side,Never
3834,4834.0,465703.0,25.0,2.0,0.0,2.0,9522.0,Male,Yes,No,Low,Private company,Strong involvement,Yes,Country-side,Never
3835,4835.0,460385.0,31.0,4.0,0.0,1.0,7000.0,Male,No,Yes,Low,Private company,Some involvement,No,City,Never
3836,4836.0,461806.0,27.0,2.0,0.0,2.0,18349.0,Male,No,Yes,Low,Private company,Some involvement,No,City,Never
3837,4837.0,462435.0,49.0,2.0,1.0,3.0,7000.0,Male,Yes,Yes,Average,Private company,No involvement,No,City,Never
3838,4838.0,461354.0,63.0,1.0,1.0,7.0,7000.0,Female,No,No,Low,Private company,Strong involvement,Yes,City,Never
3839,4839.0,465050.0,74.0,2.0,1.0,4.0,8261.0,Male,Yes,Yes,High,Self-employed,No involvement,No,City,Never
3840,4840.0,463471.0,57.0,4.0,0.0,2.0,8261.0,Male,No,Yes,Low,Student,No involvement,Yes,City,Intervention in Iraq
3841,4841.0,461453.0,41.0,2.0,0.0,2.0,17088.0,Male,Yes,Yes,Low,Private company,No involvement,No,City,Never
3842,4842.0,460518.0,38.0,3.0,1.0,2.0,18349.0,Female,Yes,Yes,Average,Private company,No involvement,Yes,City,Never
3843,4843.0,464526.0,52.0,4.0,0.0,2.0,8261.0,Male,Yes,Yes,Average,Private company,Strong involvement,No,City,Never
3844,4844.0,466769.0,31.0,4.0,0.0,1.0,7000.0,Female,No,Yes,Low,Private company,Strong involvement,No,City,Never
3845,4845.0,465611.0,53.0,1.0,1.0,6.0,7000.0,Male,No,Yes,Low,Government,No involvement,No,City,Never
3846,4846.0,462575.0,50.0,4.0,1.0,2.0,8261.0,Male,Yes,No,High,Public company,No involvement,No,City,Never
3847,4847.0,464163.0,67.0,4.0,1.0,2.0,7000.0,Male,Yes,Yes,High,Public company,No involvement,No,City,Never
3848,4848.0,466714.0,66.0,2.0,1.0,4.0,7000.0,Male,Yes,Yes,Average,Public company,No involvement,No,City,Never
3849,4849.0,467212.0,28.0,3.0,1.0,1.0,8261.0,Female,No,Yes,Low,Government,No involvement,No,City,Never
3850,4850.0,466304.0,70.0,2.0,1.0,4.0,8261.0,Female,Yes,Yes,High,Self-employed,No involvement,Yes,City,Never
3851,4851.0,459232.0,59.0,2.0,1.0,3.0,7000.0,Female,Yes,Yes,High,Private company,No involvement,No,City,Never
3852,4852.0,461639.0,60.0,2.0,0.0,3.0,7000.0,Male,Yes,Yes,Average,Private company,No involvement,No,City,Never
3853,4853.0,465970.0,38.0,1.0,1.0,4.0,8261.0,Female,Yes,No,Low,Private company,No involvement,No,City,Never
3854,4854.0,460430.0,32.0,4.0,0.0,1.0,22132.0,Male,No,No,Low,Government,No involvement,No,City,Never
3855,4855.0,462661.0,62.0,3.0,1.0,3.0,9522.0,Female,Yes,Yes,High,Private company,No involvement,No,City,Never
3856,4856.0,460258.0,25.0,5.0,0.0,1.0,8261.0,Female,No,Yes,Low,Private company,Some involvement,No,City,Never
3857,4857.0,467098.0,87.0,2.0,0.0,5.0,8261.0,Male,Yes,No,Low,Public company,No involvement,No,City,Never
3858,4858.0,465214.0,25.0,1.0,0.0,3.0,24654.0,Male,Yes,No,Low,Private company,No involvement,No,City,Never
3859,4859.0,459381.0,56.0,2.0,1.0,3.0,7000.0,Male,Yes,Yes,Low,Private company,No involvement,No,City,Never
3860,4860.0,460700.0,56.0,3.0,1.0,2.0,8261.0,Male,Yes,Yes,Average,Private company,Strong involvement,No,City,Never
3861,4861.0,464403.0,65.0,3.0,1.0,3.0,7000.0,Female,Yes,Yes,High,Self-employed,No involvement,No,City,Never
3862,4862.0,463685.0,27.0,5.0,1.0,1.0,8261.0,Female,No,Yes,Low,Private company,Some involvement,Yes,Country-side,Never
3863,4863.0,463474.0,51.0,2.0,1.0,3.0,10783.0,Male,Yes,No,Average,Private company,No involvement,No,City,Never
3864,4864.0,466567.0,49.0,1.0,0.0,5.0,8261.0,Female,No,Yes,Low,Government,No involvement,No,City,Never
3865,4865.0,464790.0,42.0,1.0,1.0,5.0,7000.0,Female,No,Yes,Low,Private company,No involvement,Yes,Country-side,Never
3866,4866.0,459101.0,81.0,2.0,1.0,5.0,17088.0,Male,Yes,No,Low,Self-employed,No involvement,No,City,Never
3867,4867.0,459544.0,23.0,4.0,0.0,1.0,7000.0,Female,No,No,Low,Private company,Some involvement,No,City,Never
3868,4868.0,461525.0,68.0,2.0,0.0,4.0,8261.0,Male,Yes,Yes,Low,Private company,Strong involvement,No,City,Never
3869,4869.0,462060.0,46.0,2.0,1.0,3.0,8261.0,Female,Yes,Yes,Average,Private company,No involvement,No,City,Never
3870,4870.0,463043.0,86.0,2.0,1.0,5.0,18349.0,Female,Yes,Yes,High,Self-employed,No involvement,No,City,Never
3871,4871.0,461670.0,59.0,6.0,1.0,1.0,7000.0,Male,Yes,Yes,Average,Private company,No involvement,No,City,Never
3872,4872.0,460936.0,70.0,5.0,1.0,2.0,8261.0,Male,Yes,Yes,High,Public company,No involvement,Yes,City,Never
3873,4873.0,462281.0,47.0,2.0,1.0,3.0,7000.0,Male,Yes,Yes,Low,Private company,No involvement,No,City,Never
3874,4874.0,465470.0,61.0,2.0,1.0,4.0,8261.0,Female,Yes,No,Average,Private company,No involvement,No,City,Never
3875,4875.0,464182.0,35.0,2.0,1.0,2.0,12044.0,Male,Yes,Yes,Average,Private company,No involvement,Yes,City,Never
3876,4876.0,466698.0,26.0,2.0,0.0,2.0,17088.0,Female,Yes,Yes,Low,Private company,Some involvement,Yes,City,Never
3877,4877.0,464484.0,29.0,3.0,1.0,1.0,8261.0,Male,Yes,Yes,Average,Private company,No involvement,Yes,City,Never
3878,4878.0,467059.0,47.0,1.0,0.0,5.0,9522.0,Male,Yes,Yes,Low,Private company,No involvement,No,City,Never
3879,4879.0,462266.0,25.0,5.0,0.0,1.0,17088.0,Male,No,Yes,Low,Government,No involvement,No,City,Never
3880,4880.0,465527.0,26.0,8.0,0.0,1.0,14566.0,Female,No,No,Low,Private company,Strong involvement,Yes,Country-side,Never
3881,4881.0,459921.0,37.0,1.0,0.0,4.0,17088.0,Male,No,Yes,Low,Private company,No involvement,Yes,City,Never
3882,4882.0,465225.0,48.0,1.0,0.0,5.0,7000.0,Male,No,Yes,Low,Private company,No involvement,Yes,City,Never
3883,4883.0,467162.0,26.0,2.0,0.0,3.0,18349.0,Female,No,No,Low,Nothing,No involvement,Yes,Country-side,Never
3884,4884.0,461213.0,31.0,4.0,0.0,1.0,8261.0,Female,No,Yes,Low,Private company,Some involvement,No,City,Never
3885,4885.0,459480.0,50.0,3.0,0.0,2.0,15827.0,Female,Yes,Yes,Low,Private company,Strong involvement,No,City,Never
3886,4886.0,465088.0,48.0,4.0,1.0,2.0,18349.0,Male,Yes,Yes,High,Public company,No involvement,No,City,Never
3887,4887.0,461975.0,42.0,2.0,0.0,3.0,14566.0,Female,No,Yes,Low,Private company,Strong involvement,No,City,Never
3888,4888.0,466157.0,72.0,2.0,0.0,3.0,18349.0,Male,Yes,Yes,Low,Nothing,No involvement,No,City,Intervention in Iraq
3889,4889.0,466930.0,31.0,2.0,0.0,2.0,9522.0,Male,No,No,Low,Private company,Some involvement,Yes,City,Intervention in Libya
3890,4890.0,465589.0,40.0,3.0,0.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,No involvement,No,City,Never
3891,4891.0,460034.0,38.0,1.0,0.0,4.0,17088.0,Female,Yes,Yes,Low,Private company,No involvement,No,City,Never
3892,4892.0,460736.0,19.0,3.0,1.0,1.0,7000.0,Male,No,No,Low,Private company,Strong involvement,No,City,Never
3893,4893.0,463623.0,33.0,3.0,1.0,2.0,7000.0,Male,No,Yes,Low,Government,No involvement,No,City,Never
3894,4894.0,461147.0,33.0,2.0,1.0,3.0,9522.0,Male,Yes,Yes,Low,Private company,No involvement,Yes,City,Never
3895,4895.0,461741.0,67.0,2.0,1.0,4.0,8261.0,Male,Yes,Yes,High,Self-employed,No involvement,No,City,Never
3896,4896.0,462857.0,18.0,3.0,0.0,1.0,8261.0,Male,No,No,Low,Private company,Some involvement,No,City,Never
3897,4897.0,461094.0,28.0,3.0,0.0,1.0,8261.0,Female,No,Yes,Low,Private company,Some involvement,Yes,City,Never
3898,4898.0,461788.0,86.0,2.0,1.0,5.0,8261.0,Female,Yes,Yes,High,Self-employed,No involvement,No,City,Never
3899,4899.0,467417.0,53.0,6.0,1.0,1.0,12044.0,Female,Yes,Yes,Average,Private company,No involvement,No,City,Never
3900,4900.0,464450.0,56.0,2.0,1.0,3.0,7000.0,Female,Yes,Yes,High,Private company,No involvement,No,City,Never
3901,4901.0,459200.0,39.0,4.0,1.0,1.0,9522.0,Female,Yes,Yes,Average,Private company,No involvement,No,City,Never
3902,4902.0,466684.0,46.0,2.0,1.0,3.0,7000.0,Female,Yes,Yes,Average,Private company,No involvement,Yes,City,Intervention in Syria
3903,4903.0,466188.0,59.0,1.0,1.0,6.0,12044.0,Male,Yes,Yes,Low,Private company,No involvement,Yes,Country-side,Never
3904,4904.0,465121.0,32.0,1.0,1.0,4.0,14566.0,Female,No,Yes,Low,Private company,No involvement,Yes,City,Never
3905,4905.0,459062.0,48.0,5.0,1.0,1.0,7000.0,Male,No,Yes,High,Public company,No involvement,No,City,Never
3906,4906.0,462728.0,31.0,1.0,0.0,4.0,7000.0,Female,No,No,Low,Private company,No involvement,No,City,Never
3907,4907.0,463288.0,59.0,2.0,1.0,3.0,18349.0,Female,No,Yes,Average,Private company,No involvement,No,City,Never
3908,4908.0,459384.0,52.0,3.0,1.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,No involvement,No,City,Never
3909,4909.0,460330.0,51.0,1.0,0.0,6.0,12044.0,Female,No,Yes,Low,Private company,Strong involvement,No,City,Never
3910,4910.0,464057.0,32.0,5.0,1.0,1.0,7000.0,Male,No,Yes,Low,Student,No involvement,No,City,Never
3911,4911.0,459234.0,83.0,1.0,0.0,9.0,8261.0,Female,Yes,No,Low,Self-employed,No involvement,No,City,Never
3912,4912.0,466355.0,27.0,2.0,1.0,2.0,7000.0,Male,No,Yes,Low,Private company,Some involvement,No,City,Never
3913,4913.0,460780.0,30.0,2.0,0.0,2.0,8261.0,Female,No,Yes,Low,Private company,Some involvement,Yes,City,Never
3914,4914.0,465031.0,67.0,2.0,0.0,4.0,8261.0,Female,Yes,Yes,Average,Government,No involvement,No,City,Never
3915,4915.0,462573.0,59.0,6.0,1.0,1.0,7000.0,Male,Yes,Yes,Average,Private company,No involvement,Yes,Country-side,Never
3916,4916.0,462497.0,35.0,2.0,1.0,2.0,8261.0,Male,No,Yes,Low,Private company,No involvement,No,City,Never
3917,4917.0,464594.0,46.0,1.0,0.0,5.0,8261.0,Male,Yes,Yes,Low,Private company,No involvement,Yes,City,Never
3918,4918.0,459499.0,81.0,2.0,0.0,5.0,7000.0,Female,Yes,No,High,Self-employed,No involvement,No,City,Never
3919,4919.0,459299.0,36.0,3.0,1.0,2.0,7000.0,Male,No,Yes,Low,Private company,No involvement,No,City,Never
3920,4920.0,464622.0,30.0,3.0,0.0,1.0,17088.0,Female,No,No,Low,Private company,Some involvement,No,City,Never
3921,4921.0,462118.0,30.0,3.0,1.0,1.0,8261.0,Male,No,Yes,Low,Private company,No involvement,No,City,Never
3922,4922.0,465058.0,43.0,1.0,1.0,5.0,7000.0,Female,No,No,Low,Private company,Strong involvement,No,City,Never
3923,4923.0,466934.0,60.0,1.0,1.0,6.0,7000.0,Female,Yes,Yes,Low,Private company,No involvement,No,City,Never
3924,4924.0,466732.0,48.0,2.0,1.0,3.0,7000.0,Female,Yes,Yes,High,Private company,No involvement,Yes,Country-side,Never
3925,4925.0,462912.0,26.0,2.0,0.0,2.0,17088.0,Female,No,Yes,Low,Nothing,No involvement,No,City,Never
3926,4926.0,463136.0,35.0,3.0,1.0,2.0,8261.0,Male,Yes,Yes,High,Private company,No involvement,No,City,Never
3927,4927.0,466883.0,37.0,2.0,1.0,2.0,9522.0,Female,Yes,Yes,Average,Private company,No involvement,No,City,Never
3928,4928.0,461277.0,82.0,1.0,0.0,9.0,15827.0,Male,Yes,Yes,Low,Self-employed,No involvement,No,City,Never
3929,4929.0,464554.0,35.0,7.0,1.0,1.0,7000.0,Female,No,Yes,Low,Private company,No involvement,Yes,City,Never
3930,4930.0,461355.0,38.0,2.0,0.0,2.0,7000.0,Female,No,Yes,Low,Private company,Some involvement,No,City,Never
3931,4931.0,465916.0,42.0,1.0,1.0,5.0,10783.0,Male,No,Yes,Low,Private company,No involvement,No,City,Never
3932,4932.0,467863.0,35.0,3.0,1.0,2.0,7000.0,Female,Yes,Yes,Average,Government,No involvement,No,City,Never
3933,4933.0,466057.0,38.0,2.0,0.0,2.0,8261.0,Female,Yes,No,Average,Government,No involvement,Yes,Country-side,Never
3934,4934.0,467012.0,49.0,4.0,1.0,2.0,8261.0,Male,Yes,Yes,High,Public company,No involvement,No,City,Never
3935,4935.0,459984.0,36.0,3.0,1.0,2.0,7000.0,Female,Yes,Yes,Average,Private company,Strong involvement,No,City,Never
3936,4936.0,463499.0,48.0,2.0,0.0,3.0,7000.0,Male,Yes,Yes,Low,Public company,No involvement,No,City,Never
3937,4937.0,462502.0,39.0,4.0,0.0,1.0,7000.0,Male,No,No,Low,Private company,Strong involvement,No,City,Never
3938,4938.0,462088.0,26.0,2.0,1.0,2.0,7000.0,Male,Yes,Yes,Average,Private company,No involvement,No,City,Never
3939,4939.0,460147.0,67.0,3.0,1.0,3.0,8261.0,Male,Yes,Yes,Average,Private company,Strong involvement,No,City,Never
